date,time,강남구,강동구,강북구,강서구,관악구,광진구,구로구,금천구,노원구,도봉구,동대문구,동작구,마포구,서대문구,서초구,성동구,성북구,송파구,양천구,영등포구,용산구,은평구,종로구,중구,중랑구
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
11,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
11,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,13,0,3,0,0,0
11,6,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
11,7,2,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
11,8,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0
11,9,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
11,10,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,4,0,2,0,2,9
11,11,0,2,0,2,0,0,0,0,0,0,0,0,0,0,6,0,2,0,3,3,0,0,0,3,0
11,12,2,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0
11,13,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0
11,14,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0
11,15,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
11,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
11,17,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
11,18,0,0,0,0,0,2,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,5
11,19,2,2,3,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,3,0,2,0,0
11,20,0,3,4,0,2,2,2,0,0,0,0,0,0,4,0,0,0,6,0,0,6,2,2,0,0
11,21,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0
11,22,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0
11,23,0,0,0,4,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,4,8,0,0,0,0,0
12,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0,2,0,3,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0
12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
12,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
12,5,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
12,6,2,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
12,7,0,0,0,3,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0
12,8,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,3,0,0,0,0,1,0
12,9,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0
12,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,2,0,0,0,3,0,2,0
12,12,5,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0
12,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
12,14,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,2,0,0,0,0,0,0
12,15,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,2,0,0,2,0,0,0,3
12,16,2,1,0,0,0,0,0,0,5,1,2,0,0,0,2,0,0,0,3,0,10,4,0,0,0
12,17,2,0,0,1,0,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0
12,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0
12,19,4,0,2,0,0,0,5,0,0,2,0,0,0,2,2,0,0,0,0,0,0,5,0,0,0
12,20,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
12,21,0,7,0,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0
12,22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0
12,23,3,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,10,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,4,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
13,2,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0
13,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
13,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0
13,7,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
13,8,0,2,0,0,0,0,0,2,0,3,0,0,2,0,1,4,0,2,2,2,0,2,0,0,0
13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,3,0,0,0,0,0,2
13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
13,11,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2
13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6
13,14,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,0
13,15,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,2,0,4,2,0,0,0,2
13,16,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,2,0,0
13,17,3,3,0,0,0,0,2,0,2,3,2,0,2,0,3,0,0,0,0,0,0,0,3,0,0
13,18,5,2,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,2,0,2,0,0,0,0,0
13,19,2,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
13,20,2,2,0,0,0,0,0,0,2,6,0,0,0,0,0,6,0,0,0,2,0,2,0,2,1
13,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
13,22,0,5,0,0,0,0,0,0,5,0,1,0,0,3,0,0,0,2,0,18,0,0,0,0,0
13,23,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,4,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0
14,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
14,2,0,0,0,2,5,0,0,9,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4,5,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,6,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,0,0,0
14,7,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
14,8,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0
14,9,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
14,10,2,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0
14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
14,13,0,3,2,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
14,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,15,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0
14,16,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,2,0,0,7,0,0,0,0,0
14,17,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,4,0,1,0,0,0,3
14,18,2,0,6,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,9
14,19,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,2,0,0,6,0,0,0,0
14,20,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,8,0,2,0,0,2
14,21,0,1,0,0,3,2,0,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
14,22,6,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0
14,23,6,0,0,7,8,0,0,2,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0
15,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
15,1,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0
15,2,8,0,0,0,0,0,2,11,0,0,0,3,0,0,0,0,0,0,0,0,4,0,2,0,0
15,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
15,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
15,5,0,0,0,0,0,0,5,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
15,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,8,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
15,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,8,0,0,0,0,0,0,0
15,10,4,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
15,11,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,7,2,0,0,0,0,4,0,0
15,12,0,9,0,3,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0
15,13,0,0,0,0,0,0,0,0,5,0,0,0,4,4,18,0,0,0,0,0,0,0,0,0,0
15,14,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0
15,15,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
15,16,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,17,0,7,0,0,6
15,17,0,3,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3,0,2,0
15,18,4,0,0,0,2,0,0,0,2,0,10,0,0,0,0,0,0,2,0,0,0,2,0,0,0
15,19,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2
15,20,0,0,0,0,0,0,0,0,2,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0
15,21,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
15,22,0,0,2,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,23,2,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4
16,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,3,0,0,5,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3
16,3,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
16,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0
16,6,0,0,0,0,0,0,0,0,7,8,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0
16,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
16,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0
16,11,0,0,0,1,0,0,0,0,2,0,0,2,4,0,2,2,2,0,0,3,0,0,0,1,2
16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0
16,13,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16,14,0,2,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2
16,15,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,1
16,16,0,0,0,4,0,3,3,0,0,2,7,3,0,0,13,0,0,0,0,2,0,0,0,0,4
16,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,2,0
16,18,0,0,4,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,6,0,0
16,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
16,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
16,22,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,0,0,0,0,0,0,0,0
16,23,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
17,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,5,0,0,0,0,0,0
17,7,0,2,2,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
17,8,0,2,2,0,0,0,0,0,0,2,2,3,2,0,1,0,2,4,0,2,0,0,0,0,0
17,9,0,0,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
17,10,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,7,2,0,2,0,0,0,0,0,0
17,11,0,2,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4
17,12,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
17,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,6,0,0,0,0,0
17,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,1
17,15,0,0,0,0,2,0,4,0,2,0,0,0,0,0,7,0,0,0,6,0,0,0,6,3,0
17,16,0,0,2,3,0,0,2,0,0,0,0,0,0,2,3,0,2,4,0,0,0,2,0,0,0
17,17,6,0,2,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,2,0,0,0
17,18,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0
17,19,3,0,0,1,0,0,0,0,2,0,3,3,4,1,0,0,4,4,0,0,0,0,0,2,1
17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
17,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0
17,22,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,4,0,0
17,23,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0
18,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0
18,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
18,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0
18,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2
18,7,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
18,8,6,0,0,0,0,2,0,2,0,4,4,0,0,0,2,0,0,0,0,13,0,0,0,0,0
18,9,4,10,0,0,3,0,0,0,2,0,0,4,0,2,0,0,0,0,2,0,2,0,1,0,0
18,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
18,11,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
18,12,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
18,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
18,14,2,2,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0
18,15,0,0,0,0,0,2,0,3,0,0,2,0,0,0,2,0,0,3,0,0,0,0,0,3,0
18,16,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,0,6,0,0,2,0,0,0,0,0
18,17,2,0,2,0,0,4,0,5,2,0,3,0,0,0,2,0,0,3,0,0,0,0,0,0,0
18,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
18,19,0,0,2,4,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,3
18,20,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
18,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,3,4,0
18,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,2,0,0,3
18,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,2,2,0,0
19,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
19,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
19,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
19,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
19,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
19,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,7,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,2,0,30,0,0,2,0,0,0,4
19,8,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0
19,9,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
19,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
19,11,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,0,0,0,0,2
19,12,2,0,2,0,0,4,0,0,0,0,0,0,6,2,4,0,2,2,0,0,0,1,0,6,2
19,13,3,0,0,0,0,0,0,0,3,0,4,2,0,3,2,0,0,6,0,0,4,0,0,0,0
19,14,3,0,0,0,0,2,0,0,6,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
19,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,2
19,16,0,0,0,3,2,0,0,0,0,0,2,1,0,1,0,0,0,1,2,0,0,3,0,0,0
19,17,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,3
19,18,5,2,0,0,0,2,0,0,0,0,0,3,6,0,0,0,0,0,4,2,0,2,0,0,0
19,19,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,7,0,0,2,0,2,0,3,0
19,20,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3
19,21,0,2,2,0,0,0,3,0,0,0,0,2,0,3,9,0,3,0,0,5,0,0,0,0,12
19,22,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,2,0,4,0,0,0,0,4,2,0
19,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,3,3,0
20,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2
20,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0
20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
20,5,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
20,6,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20,7,2,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,5,0,0,0
20,8,0,0,0,3,0,0,0,2,0,0,0,0,11,0,0,2,0,0,0,0,2,0,0,0,0
20,9,0,0,0,0,0,0,0,0,3,0,3,0,0,0,2,0,0,3,0,2,0,0,0,0,0
20,10,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0
20,11,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2
20,12,0,0,0,6,0,0,6,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,2,0,2
20,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
20,14,2,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,3,0,0,0,0,0,0,2
20,15,3,0,0,2,0,0,0,0,3,0,0,2,0,0,2,3,0,4,0,0,0,0,0,0,3
20,16,0,2,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0
20,17,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0
20,18,0,0,2,2,2,6,3,0,0,3,0,0,0,0,4,2,0,2,0,4,0,0,0,0,0
20,19,6,0,0,0,0,0,6,0,0,0,0,0,2,0,9,0,0,3,0,10,4,0,0,0,0
20,20,17,0,0,2,0,0,0,0,2,0,0,6,0,0,0,0,0,4,0,3,0,0,0,0,0
20,21,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0
20,22,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0,1,0,0,0,0,0
20,23,4,5,0,4,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
